日期,台北市,新北市,基隆市,宜蘭縣,桃園市,新竹市,新竹縣,苗栗縣,台中市,彰化縣,南投縣,雲林縣,嘉義市,嘉義縣,台南市,高雄市,屏東縣,花蓮縣,台東縣,澎湖縣,連江縣,金門縣,境外移入
2022-10-08,"4,387","9,059",762,"1,180","4,891","1,085","1,222","1,044","5,464","2,298",648,"1,064",435,751,"3,143","4,690","1,132",622,323,99,11,132,88
2022-10-09,"3,256","6,374",564,638,"3,641",719,927,814,"3,933","1,674",520,784,328,530,"2,208","3,458",852,402,222,86,21,93,46
2022-10-10,"3,772","8,029",601,"1,036","3,899",810,"1,006",997,"5,724","2,466",698,"1,042",505,788,"3,037","4,634","1,215",596,240,115,13,134,59
2022-10-11,"5,091","10,095",752,959,"5,062",964,"1,364","1,328","6,830","2,733",812,"1,404",603,944,"4,025","6,211","1,625",729,441,134,37,158,63
2022-10-12,"5,430","10,544",831,"1,098","5,728","1,188","1,474","1,175","6,894","2,483",730,"1,257",558,932,"4,081","5,941","1,645",640,407,121,15,135,57
2022-10-13,"4,744","9,510",752,919,"5,138","1,110","1,228","1,147","6,470","2,408",676,"1,149",536,791,"3,620","5,234","1,447",689,334,114,12,132,53
2022-10-14,"4,257","8,515",709,785,"4,479","1,000","1,117","1,049","5,554","2,222",706,"1,057",512,740,"3,292","4,899","1,345",577,344,133,15,133,29
2022-10-15,"4,023","8,104",609,800,"4,255",955,"1,038",856,"5,419","2,063",640,987,451,787,"3,354","4,954","1,231",490,232,100,11,103,55
2022-10-16,"2,826","5,650",384,499,"3,387",604,767,650,"3,488","1,554",443,644,274,471,"2,213","3,341",852,362,186,86,21,87,36
2022-10-17,"4,252","8,282",648,843,"3,907",843,"1,043",996,"5,927","2,490",811,"1,104",663,946,"3,791","5,644","1,465",576,318,110,25,135,37
2022-10-18,"4,234","8,771",700,762,"4,567","1,023","1,026",968,"5,960","2,276",735,"1,016",504,698,"3,587","5,410","1,345",472,256,111,21,125,23
2022-10-19,"3,733","7,569",551,660,"4,081",880,928,809,"5,251","2,119",713,836,449,673,"3,310","4,934","1,282",468,255,107,17,110,43
2022-10-20,"3,400","7,046",497,580,"3,668",857,886,770,"5,094","1,926",725,874,433,661,"2,979","4,627","1,157",492,303,67,11,117,60
2022-10-21,"3,290","6,530",496,557,"3,618",825,924,801,"4,592","1,883",703,839,429,664,"2,971","4,423","1,057",477,226,107,17,132,50
2022-10-22,"3,389","6,657",505,623,"3,571",870,873,771,"4,702","1,860",691,820,433,630,"2,834","4,305",967,392,207,68,8,120,44
2022-10-23,"2,449","4,844",379,415,"2,949",586,733,549,"3,537","1,420",485,631,355,434,"2,100","3,152",667,327,121,79,3,87,20
2022-10-24,"3,482","6,887",438,669,"3,378",779,927,912,"5,368","2,171",770,947,584,871,"3,540","5,082","1,364",436,231,78,13,170,49
2022-10-25,"3,702","7,489",637,600,"4,049",968,966,795,"5,500","2,026",709,892,458,724,"3,439","5,077","1,280",471,254,63,7,123,51
2022-10-26,"3,260","6,455",472,563,"3,535",813,879,754,"4,939","1,825",662,860,447,699,"3,024","4,478","1,073",402,235,82,13,125,55
2022-10-27,"3,082","6,181",469,558,"3,464",760,834,725,"4,942","1,765",701,737,484,570,"3,093","4,349","1,080",340,198,64,17,109,47
2022-10-28,"2,970","5,802",412,495,"3,261",761,776,655,"4,403","1,774",613,882,459,628,"2,712","4,128",992,413,175,53,6,87,30
2022-10-29,"2,861","5,533",487,525,"3,167",822,809,695,"4,368","1,552",661,680,380,572,"2,863","3,900",922,322,191,58,5,111,46
2022-10-30,"1,925","3,961",335,316,"2,582",541,663,477,"3,069","1,213",457,488,257,406,"1,845","2,900",643,257,112,55,4,70,41
2022-10-31,"2,948","5,840",351,555,"3,002",744,783,735,"4,819","1,872",711,951,477,724,"3,254","4,547","1,092",388,269,66,5,90,30
2022-11-01,"2,815","6,010",474,502,"3,525",758,836,724,"4,649","1,585",602,710,382,648,"2,855","4,390","1,015",333,153,39,6,83,60
2022-11-02,"2,707","5,246",438,437,"3,017",715,745,698,"4,067","1,356",491,606,360,582,"2,686","4,132",948,366,181,63,2,74,49
2022-11-03,"2,442","4,896",353,418,"2,793",599,733,602,"3,821","1,310",470,631,342,568,"2,416","3,777",845,288,152,23,7,53,42
2022-11-04,"2,151","4,355",290,319,"2,585",606,642,494,"3,523","1,165",484,590,356,508,"2,379","3,603",844,293,178,48,15,76,44
2022-11-05,"2,083","4,180",353,346,"2,406",597,600,469,"3,437","1,104",425,560,304,461,"2,309","3,444",740,226,145,41,3,62,46
2022-11-06,"1,302","2,796",210,206,"1,774",335,452,355,"2,448",790,342,356,209,306,"1,483","2,343",500,161,77,34,3,43,23
2022-11-07,"2,008","3,868",253,343,"2,172",497,578,535,"3,584","1,221",465,696,378,555,"2,483","3,877",877,230,160,37,22,77,37
2022-11-08,"2,163","4,139",346,384,"2,364",633,633,469,"3,424","1,083",425,585,309,483,"2,391","3,703",823,194,148,32,14,47,52
2022-11-09,"1,906","3,734",250,300,"2,259",551,585,485,"3,084","1,048",360,518,256,416,"2,198","3,181",704,221,116,44,7,56,39
2022-11-10,"1,638","3,333",274,287,"2,018",455,527,462,"2,688","1,077",371,548,283,394,"1,949","2,953",604,167,135,41,7,41,36
2022-11-11,"1,579","3,111",291,286,"1,960",444,496,427,"2,525",911,341,481,241,332,"1,915","2,843",609,172,114,26,8,46,52
2022-11-12,"1,506","3,096",269,251,"1,973",423,507,423,"2,457",896,346,489,245,328,"1,775","2,634",525,202,140,23,2,49,39
2022-11-13,"1,266","2,732",189,221,"1,814",447,426,390,"2,439",848,266,422,173,229,"1,606","2,333",461,171,81,27,4,27,38
2022-11-14,"1,613","2,876",234,244,"1,705",407,434,511,"2,132",931,356,584,300,441,"1,872","2,683",691,219,168,43,3,52,38
2022-11-15,"2,039","3,911",333,336,"2,605",542,632,541,"2,870","1,043",354,504,240,380,"2,024","3,152",681,241,124,24,6,39,51
2022-11-16,"1,731","3,447",317,306,"2,146",484,582,472,"2,579",931,342,476,227,348,"1,879","2,790",610,217,114,29,5,33,49
2022-11-17,"1,534","2,927",231,255,"1,947",464,514,468,"2,287",931,289,422,191,321,"1,686","2,519",587,194,115,28,4,31,49
2022-11-18,"1,419","2,757",204,240,"1,707",418,499,381,"2,247",761,288,412,184,284,"1,584","2,258",522,177,99,19,3,41,57
2022-11-19,"1,453","2,688",251,229,"1,668",486,529,372,"1,956",789,264,415,207,286,"1,530","2,139",515,203,112,32,8,55,38
2022-11-20,"1,034","1,876",143,157,"1,426",307,366,314,"1,610",618,179,262,95,161,"1,103","1,584",367,152,62,23,5,28,29
2022-11-21,"1,490","2,797",238,309,"1,738",447,497,539,"2,515",925,302,456,236,322,"1,707","2,517",619,251,148,31,4,40,30
2022-11-22,"1,512","2,988",252,274,"2,017",540,566,444,"2,378",847,223,405,201,288,"1,605","2,365",551,204,115,22,3,27,49
2022-11-23,"1,373","2,613",229,221,"1,712",470,540,397,"2,115",844,278,345,191,280,"1,402","2,200",407,249,97,15,0,26,37
2022-11-24,"1,226","2,372",185,204,"1,542",354,434,368,"1,863",780,214,325,147,224,"1,240","1,869",408,218,111,21,5,15,50
2022-11-25,"1,126","2,205",180,196,"1,330",427,410,345,"1,782",669,221,271,158,192,"1,219","1,751",413,173,88,21,8,29,51
2022-11-26,"1,139","2,155",186,221,"1,464",406,396,298,"1,769",751,213,340,141,230,"1,142","1,760",374,142,96,15,2,24,37
2022-11-27,877,"1,619",132,162,"1,272",259,388,283,"1,485",645,201,241,98,163,858,"1,306",318,169,62,18,2,26,70
2022-11-28,"1,471","2,670",174,269,"1,657",433,572,495,"2,389",979,361,471,193,346,"1,504","2,221",530,241,142,29,8,68,52
2022-11-29,"1,590","2,854",223,260,"2,020",538,600,517,"2,461",896,276,422,210,295,"1,388","2,159",516,223,113,29,7,61,60
2022-11-30,"1,251","2,628",181,223,"1,692",541,531,455,"2,040",907,246,349,156,272,"1,222","2,041",460,211,106,20,2,51,53
2022-12-01,"1,207","2,244",167,212,"1,561",396,449,382,"1,945",782,249,399,137,201,"1,051","1,822",412,201,123,19,0,48,62
2022-12-02,"1,034","2,155",161,188,"1,337",362,460,378,"1,696",780,258,299,157,258,974,"1,841",410,167,84,22,3,54,57
2022-12-03,"1,021","2,194",164,193,"1,474",412,433,324,"1,751",659,182,296,157,216,"1,026","1,731",396,186,93,16,2,44,39
2022-12-04,793,"1,587",123,129,"1,206",325,410,275,"1,477",649,163,236,71,175,705,"1,311",299,155,72,20,2,26,28
2022-12-05,"1,298","2,562",133,270,"1,608",454,511,429,"2,197",977,304,462,188,326,"1,259","2,078",495,199,120,35,2,83,32
2022-12-06,"1,458","2,809",201,248,"1,958",571,627,446,"2,234",907,274,341,160,271,"1,169","2,113",489,221,97,22,6,62,47
2022-12-07,"1,337","2,476",180,231,"1,723",462,505,470,"2,137",778,228,339,136,231,"1,127","2,049",404,215,103,26,2,62,57
2022-12-08,"1,240","2,392",192,212,"1,647",431,478,406,"1,929",740,229,287,132,194,"1,097","1,886",405,206,96,36,2,48,66
2022-12-09,"1,346","2,296",185,202,"1,679",443,480,398,"1,989",790,265,298,153,216,"1,035","1,752",330,156,91,30,2,71,60
2022-12-10,"1,371","2,460",156,212,"1,630",467,438,326,"1,947",685,205,300,137,194,"1,043","1,820",332,150,76,25,3,46,52
2022-12-11,"1,055","1,730",124,117,"1,344",332,401,267,"1,561",594,197,242,106,159,851,"1,245",234,131,57,28,1,45,32
2022-12-12,"1,628","2,833",145,260,"1,724",499,536,478,"2,253",972,281,397,179,284,"1,519","2,183",482,226,95,44,2,85,50
2022-12-13,"1,767","3,259",213,200,"2,019",555,645,460,"2,263",807,249,343,182,284,"1,323","2,093",457,217,108,25,1,82,104
2022-12-14,"1,549","2,998",177,212,"1,812",504,515,436,"2,149",721,231,362,155,277,"1,230","1,997",352,160,81,27,0,56,69
2022-12-15,"1,461","2,942",183,169,"1,866",458,562,409,"1,981",709,209,305,119,232,"1,166","1,798",400,146,90,37,1,57,89
2022-12-16,"1,572","3,097",185,214,"1,776",473,487,372,"1,954",706,211,326,155,228,"1,185","1,822",365,141,92,31,4,72,147
2022-12-17,"1,590","3,043",216,224,"1,797",490,532,322,"1,914",635,190,280,128,215,"1,120","1,718",301,157,79,24,0,61,82
2022-12-18,"1,035","2,022",133,129,"1,302",274,376,306,"1,373",461,165,195,83,156,738,"1,169",189,90,41,31,2,43,50
2022-12-19,"1,729","3,338",167,242,"1,807",520,597,452,"2,203",823,236,354,160,234,"1,337","2,070",392,163,115,44,1,88,48
2022-12-20,"2,122","3,904",241,258,"2,271",556,766,426,"2,384",883,242,322,176,266,"1,333","2,055",403,185,115,53,0,75,105
2022-12-21,"2,032","4,070",242,269,"2,181",644,731,474,"2,597",901,282,361,166,285,"1,554","2,199",370,177,98,50,4,100,89
2022-12-22,"2,086","3,919",228,235,"2,240",582,659,398,"2,481",776,251,334,138,247,"1,543","2,069",340,196,102,54,6,73,108
2022-12-23,"1,967","3,613",243,280,"2,098",581,635,423,"2,253",836,296,272,151,259,"1,402","1,908",372,156,78,36,1,80,117
2022-12-24,"1,957","3,655",258,260,"1,984",663,599,387,"2,238",715,238,316,156,227,"1,373","1,916",370,115,100,43,2,76,74
2022-12-25,"1,415","2,877",178,196,"1,713",436,653,365,"1,868",632,217,239,84,145,"1,116","1,510",239,133,48,39,1,65,63
2022-12-26,"2,656","4,892",278,341,"2,658",737,891,680,"3,143","1,203",377,441,233,411,"2,083","2,526",417,166,117,50,3,112,71
2022-12-27,"3,128","5,772",355,342,"3,302",957,"1,124",665,"3,642","1,263",319,439,225,342,"2,266","2,819",459,229,128,44,3,104,223
2022-12-28,"3,105","5,815",424,365,"3,151",983,"1,006",712,"3,644","1,153",416,489,261,369,"2,135","2,847",400,214,121,34,8,118,151
2022-12-29,"3,009","5,632",381,292,"3,061",895,"1,007",703,"3,696","1,235",362,481,216,331,"2,140","2,788",478,226,125,50,6,97,167
2022-12-30,"2,930","5,564",372,337,"2,839",813,931,684,"3,225","1,196",376,404,230,372,"1,988","2,542",401,197,98,61,8,102,81
2022-12-31,"2,788","5,484",433,315,"2,739",780,932,556,"3,488","1,091",345,412,197,327,"1,997","2,490",432,209,103,52,4,99,109
2023-01-01,"1,635","3,437",287,205,"1,841",479,644,432,"2,109",797,228,284,158,230,"1,319","1,820",315,117,95,30,6,56,72
2023-01-02,"2,731","5,001",369,335,"2,395",636,747,600,"3,275","1,224",372,518,273,379,"2,108","2,732",496,159,106,45,7,136,353
2023-01-03,"3,719","6,841",468,433,"3,493",999,"1,129",848,"4,483","1,384",457,567,309,471,"2,820","3,729",637,233,167,73,15,101,480
2023-01-04,"3,518","6,361",453,415,"3,384",900,"1,032",674,"4,203","1,291",421,505,260,457,"2,579","3,467",597,238,162,57,7,117,412
2023-01-05,"2,870","5,654",388,369,"3,008",810,848,690,"3,655","1,110",344,475,256,389,"2,168","3,180",568,202,124,54,6,104,396
2023-01-06,"2,627","4,986",383,333,"2,610",674,796,540,"3,186","1,029",330,416,232,347,"1,930","2,818",478,164,129,47,7,78,274
2023-01-07,"2,460","4,751",366,332,"2,353",667,784,565,"2,924",979,290,417,209,362,"1,996","2,699",498,163,124,38,8,88,330
2023-01-08,"1,743","3,392",292,234,"1,996",412,535,414,"2,330",736,250,306,144,225,"1,309","1,993",297,157,56,25,4,74,383
2023-01-09,"2,675","4,964",352,342,"2,359",625,705,669,"3,234","1,018",378,496,258,384,"1,947","3,103",611,173,105,50,5,90,508
2023-01-10,"2,729","5,356",399,359,"2,814",727,857,640,"3,253",905,280,380,227,374,"1,971","2,989",531,202,117,54,5,66,389
2023-01-11,"2,450","4,808",365,311,"2,513",588,684,592,"2,964",817,303,397,169,305,"1,764","2,781",464,148,96,32,4,72,281
2023-01-12,"2,387","4,516",372,340,"2,507",544,677,504,"2,818",853,261,330,169,251,"1,586","2,491",406,152,110,37,0,74,347
2023-01-13,"2,200","4,407",364,300,"2,225",518,614,496,"2,483",808,294,342,163,291,"1,592","2,311",410,134,87,32,0,76,258
2023-01-14,"2,230","4,384",368,298,"2,326",563,655,501,"2,724",822,254,369,177,253,"1,624","2,610",427,155,118,29,13,70,293
2023-01-15,"1,540","3,228",240,190,"1,919",419,554,371,"2,005",601,244,252,116,168,"1,237","1,765",292,123,65,29,9,42,222
2023-01-16,"2,080","4,034",294,269,"1,921",520,561,539,"2,444",859,315,407,187,255,"1,662","2,543",379,199,107,33,13,51,294
2023-01-17,"2,380","4,450",332,297,"2,432",572,606,573,"2,419",785,274,333,164,221,"1,714","2,425",393,167,104,36,8,72,257
2023-01-18,"1,891","3,857",356,244,"1,993",503,582,435,"2,178",705,188,333,141,231,"1,495","2,228",319,205,89,26,13,54,331
2023-01-19,"1,922","3,820",338,290,"2,145",493,513,417,"1,939",705,249,282,137,185,"1,524","2,235",334,194,94,29,16,51,300
2023-01-20,"2,129","4,539",360,342,"2,439",420,569,551,"2,402",903,279,384,186,226,"1,694","2,516",398,212,108,43,8,93,276
2023-01-21,"1,905","4,189",373,254,"2,260",562,577,501,"2,190",726,230,304,169,223,"1,532","2,194",382,190,82,32,3,56,249
2023-01-22,"1,095","2,219",204,162,962,255,324,286,"1,276",442,175,210,100,142,846,"1,351",255,122,62,26,4,7,137
2023-01-23,"1,474","2,862",268,274,"1,393",342,458,413,"1,750",755,250,279,154,202,"1,205","1,925",307,190,104,36,1,68,139
2023-01-24,"1,536","3,371",307,270,"1,854",410,510,426,"1,783",833,270,356,165,238,"1,323","1,963",384,183,105,40,1,50,134
2023-01-25,"1,849","3,753",397,355,"2,103",431,569,406,"2,347",808,273,369,178,258,"1,580","2,443",417,219,95,30,0,79,178
2023-01-26,"2,324","5,082",487,437,"2,826",525,806,632,"2,762","1,001",383,475,227,312,"1,918","2,863",541,290,135,60,5,71,184
2023-01-27,"2,580","5,394",544,536,"3,301",616,859,696,"3,110","1,145",424,541,227,386,"2,081","3,552",567,343,142,72,4,86,223
2023-01-28,"2,267","5,688",579,473,"3,179",751,787,664,"3,282","1,202",400,511,269,364,"2,185","3,296",613,342,155,59,4,98,178
2023-01-29,"1,864","4,237",490,366,"2,841",559,900,614,"2,797",975,379,399,204,274,"1,586","2,582",497,277,148,72,5,92,129
2023-01-30,"2,695","6,001",486,604,"3,474",695,976,905,"3,983","1,505",480,787,267,489,"2,913","4,103",825,449,211,101,9,111,200
2023-01-31,"2,831","6,211",630,556,"3,898",833,"1,073",836,"3,960","1,351",435,603,261,404,"2,474","3,680",754,397,222,61,5,75,244
2023-02-01,"2,373","5,249",544,549,"3,035",597,830,677,"3,209","1,285",402,529,237,368,"2,207","3,349",627,437,179,62,9,82,239
2023-02-02,"1,976","5,020",474,537,"2,886",593,823,615,"3,122","1,174",373,504,208,331,"2,066","3,156",584,337,215,72,6,66,321
2023-02-03,"1,972","4,425",470,520,"2,646",561,785,565,"2,909","1,212",394,388,187,276,"1,841","2,951",561,447,158,59,6,61,339
2023-02-04,"2,095","4,510",447,470,"2,622",591,685,518,"2,759","1,045",365,395,193,281,"1,743","2,729",594,325,160,48,7,52,347
2023-02-05,"1,323","3,213",314,270,"2,160",413,582,485,"1,944",820,284,260,128,194,"1,223","2,040",405,188,74,40,4,42,226
2023-02-06,"1,976","4,497",355,567,"2,279",520,658,648,"2,962","1,068",342,485,215,349,"1,969","3,005",636,288,152,53,6,56,299
2023-02-07,"2,149","4,764",519,502,"2,778",602,757,573,"2,901","1,106",412,438,206,268,"1,857","2,941",632,293,137,50,8,47,296
2023-02-08,"1,836","4,119",426,419,"2,289",540,662,452,"2,566",946,315,405,192,233,"1,728","2,569",476,239,119,44,8,40,288
2023-02-09,"1,754","3,908",375,388,"2,286",489,656,422,"2,302",808,339,352,157,261,"1,577","2,305",519,240,136,52,2,35,258
2023-02-10,"1,628","3,585",328,372,"2,029",440,497,385,"2,227",851,262,380,159,239,"1,440","2,334",470,239,98,57,5,25,243
2023-02-11,"1,489","3,288",361,437,"1,887",433,523,359,"2,013",790,226,369,157,250,"1,507","2,031",432,210,97,35,6,45,237
2023-02-12,"1,012","2,455",268,226,"1,535",255,406,289,"1,513",609,206,225,111,135,"1,003","1,575",318,175,65,51,6,29,183
2023-02-13,"1,714","3,877",334,488,"2,049",454,573,517,"2,434",981,335,471,210,326,"1,770","2,614",529,289,126,53,10,50,304
2023-02-14,"1,789","3,843",340,339,"2,538",487,545,459,"2,454",817,304,408,173,225,"1,573","2,226",510,340,127,20,4,34,298
2023-02-15,"1,413","3,216",308,367,"2,082",404,476,334,"1,917",771,271,359,140,228,"1,391","2,059",394,200,108,28,12,39,225
2023-02-16,"1,338","2,892",279,321,"1,967",358,443,358,"1,830",675,224,304,153,211,"1,271","1,811",389,191,119,22,5,31,229
2023-02-17,"1,259","2,674",237,346,"1,794",313,474,315,"1,827",725,249,335,119,220,"1,338","1,812",384,234,95,27,5,38,224
2023-02-18,"1,316","3,048",308,302,"2,056",380,500,331,"1,807",683,245,349,146,214,"1,393","1,904",372,241,106,19,6,32,109
2023-02-19,998,"2,215",190,242,"1,613",233,380,309,"1,382",561,193,227,101,172,"1,020","1,474",295,157,66,35,2,25,166
2023-02-20,"1,432","3,175",241,382,"1,761",384,472,397,"2,007",772,277,430,211,279,"1,677","2,147",472,247,160,45,8,26,249
2023-02-21,"1,419","3,253",314,352,"1,988",415,525,380,"1,821",694,226,327,148,215,"1,388","1,969",430,196,114,19,2,28,254
2023-02-22,"1,254","2,778",236,303,"1,714",337,404,322,"1,590",642,208,257,134,210,"1,246","1,779",367,224,92,27,7,28,225
2023-02-23,"1,130","2,701",221,309,"1,585",281,396,321,"1,477",576,194,275,131,203,"1,134","1,593",380,171,84,19,2,31,223
2023-02-24,"1,151","2,731",235,333,"1,517",317,391,272,"1,542",588,202,296,135,196,"1,083","1,651",336,198,90,33,1,29,195
2023-02-25,"1,048","2,601",253,325,"1,439",320,383,243,"1,513",585,208,272,134,169,"1,123","1,693",294,149,77,20,2,25,209
2023-02-26,663,"1,498",113,161,"1,020",138,223,166,923,385,132,135,72,112,624,896,188,104,35,25,3,13,113
2023-02-27,805,"1,865",172,285,"1,015",208,269,214,"1,157",510,164,233,108,147,928,"1,357",283,157,49,15,4,31,141
2023-02-28,988,"2,261",203,285,"1,310",264,316,240,"1,623",529,159,290,126,182,"1,054","1,621",340,130,66,42,8,21,153
2023-03-01,"1,168","2,580",201,293,"1,563",277,455,354,"1,740",625,233,291,151,201,"1,201","1,834",361,178,96,35,7,33,224
2023-03-02,"1,232","2,545",223,322,"1,664",383,368,260,"1,714",535,216,254,118,180,"1,161","1,737",346,177,96,24,1,24,227
2023-03-03,917,"2,182",194,248,"1,253",236,347,236,"1,406",486,177,217,101,181,"1,028","1,451",304,119,63,23,7,27,192
2023-03-04,798,"1,880",197,280,"1,240",256,289,246,"1,197",413,156,223,124,150,897,"1,310",252,106,61,23,1,35,169
2023-03-05,602,"1,320",131,137,807,188,224,135,844,323,133,133,72,99,568,882,205,66,44,19,1,31,114
2023-03-06,905,"1,919",146,250,"1,136",219,286,261,"1,373",458,182,260,138,192,"1,066","1,469",311,163,70,16,1,49,162
2023-03-07,962,"2,053",190,288,"1,240",295,355,220,"1,273",450,195,220,105,177,996,"1,327",298,145,70,22,0,30,145
2023-03-08,792,"1,744",178,254,"1,107",223,287,220,"1,163",358,146,210,104,131,864,"1,168",251,119,68,19,0,39,136
2023-03-09,775,"1,704",121,216,"1,006",223,270,200,"1,090",367,127,176,97,133,797,"1,162",236,122,72,24,3,36,136
2023-03-10,753,"1,603",176,227,996,209,236,187,"1,060",335,147,146,69,119,786,999,217,125,52,15,0,37,125
2023-03-11,784,"1,750",167,187,"1,042",229,238,216,"1,095",375,139,173,107,141,729,"1,083",229,126,67,15,0,24,173
2023-03-12,596,"1,222",105,119,753,148,232,199,832,301,103,113,62,81,478,764,177,89,37,25,0,37,101
2023-03-13,898,"1,944",140,239,913,240,302,294,"1,185",406,184,247,137,166,849,"1,203",274,138,90,20,3,43,168
2023-03-14,932,"2,037",239,206,"1,036",301,321,274,"1,172",369,169,186,111,187,790,"1,111",306,143,67,22,2,36,169
